cuidType,cuid,transactionId,transactionSource,transactionDatetime,value,currency,productId,quantity,itemPrice
id,15,TR-ID-900365,Offline,2026-05-08T05:10:29Z,3008.0,USD,0400025194828,1,2550.0
id,11,TR-ID-900366,Offline,2025-11-26T21:09:55Z,2155.99,USD,0400022698972,1,50.99
id,11,TR-ID-900366,Offline,2025-11-26T21:09:55Z,2155.99,USD,0400026438254,1,1250.0
id,11,TR-ID-900366,Offline,2025-11-26T21:09:55Z,2155.99,USD,0400026414902,1,855.0
id,18,TR-ID-900367,Offline,2026-06-21T07:36:50Z,895.0,USD,0400026598355,1,355.0
id,18,TR-ID-900367,Offline,2026-06-21T07:36:50Z,895.0,USD,20758367,1,540.0
id,11,TR-ID-900368,Offline,2026-05-23T07:51:21Z,393.0,USD,26698182,1,325.0
id,11,TR-ID-900368,Offline,2026-05-23T07:51:21Z,393.0,USD,0400001619939,1,68.0
id,26,TR-ID-900369,Offline,2025-08-27T12:40:44Z,855.0,USD,25968307,1,215.0
id,26,TR-ID-900369,Offline,2025-08-27T12:40:44Z,855.0,USD,0400026431691,1,640.0
id,11,TR-ID-900370,Offline,2025-09-29T10:40:27Z,1068.0,USD,0400024204192,1,1068.0
id,28,TR-ID-900371,Offline,2026-05-13T07:42:08Z,185.0,USD,21338821,1,185.0
id,24,TR-ID-900372,Offline,2025-10-31T15:59:29Z,1375.0,USD,24384335,1,125.0
id,24,TR-ID-900372,Offline,2025-10-31T15:59:29Z,1375.0,USD,0400026479970,1,1250.0
id,25,TR-ID-900373,Offline,2026-03-09T08:29:21Z,3999.0,USD,25458779,1,199.0
id,25,TR-ID-900373,Offline,2026-03-09T08:29:21Z,3999.0,USD,0400026569478,1,3800.0
id,1,TR-ID-900374,Offline,2026-03-13T08:31:10Z,2443.0,USD,0400023056059,1,745.0
id,1,TR-ID-900374,Offline,2026-03-13T08:31:10Z,2443.0,USD,0400026587633,1,1300.0
id,1,TR-ID-900374,Offline,2026-03-13T08:31:10Z,2443.0,USD,0400026291770,1,398.0
id,11,TR-ID-900375,Offline,2026-03-30T09:00:43Z,1703.0,USD,13251586,1,57.0
id,11,TR-ID-900375,Offline,2026-03-30T09:00:43Z,1703.0,USD,0400022226791,1,348.0
id,11,TR-ID-900375,Offline,2026-03-30T09:00:43Z,1703.0,USD,0400022806359,1,1298.0
id,6,TR-ID-900376,Offline,2026-02-01T13:31:30Z,107.99,USD,21615414,1,107.99
id,12,TR-ID-900377,Offline,2026-03-16T15:04:03Z,1295.0,USD,0400022956074,1,1295.0
id,29,TR-ID-900378,Offline,2025-10-21T11:02:24Z,139.0,USD,0400026453965,1,139.0
id,27,TR-ID-900379,Offline,2026-02-04T18:29:46Z,350.0,USD,24804643,1,350.0
id,20,TR-ID-900380,Offline,2025-09-24T08:40:52Z,486.5,USD,0400026437940,1,486.5
id,15,TR-ID-900381,Offline,2025-12-07T06:01:19Z,1630.0,USD,26596195,1,650.0
id,15,TR-ID-900381,Offline,2025-12-07T06:01:19Z,1630.0,USD,0400019145132,1,290.0
id,15,TR-ID-900381,Offline,2025-12-07T06:01:19Z,1630.0,USD,0400026393578,1,690.0
id,6,TR-ID-900382,Offline,2026-01-20T02:28:11Z,340.49,USD,0400026718196,1,225.0
id,6,TR-ID-900382,Offline,2026-01-20T02:28:11Z,340.49,USD,20133266,1,115.49
id,20,TR-ID-900383,Offline,2025-12-21T13:29:09Z,343.6,USD,0400022407348,1,208.6
id,20,TR-ID-900383,Offline,2025-12-21T13:29:09Z,343.6,USD,21024263,1,135.0
id,4,TR-ID-900384,Offline,2026-06-25T23:50:36Z,24800.0,USD,25069224,1,24800.0
id,23,TR-ID-900385,Offline,2026-01-29T07:47:31Z,90.0,USD,73576299,1,90.0
id,14,TR-ID-900386,Offline,2025-09-01T23:38:09Z,672.0,USD,18337149,1,42.0
id,14,TR-ID-900386,Offline,2025-09-01T23:38:09Z,672.0,USD,22944905,1,495.0
id,14,TR-ID-900386,Offline,2025-09-01T23:38:09Z,672.0,USD,0400023291028,1,135.0
id,8,TR-ID-900387,Offline,2026-05-12T06:13:12Z,3848.88,USD,22454792,1,350.0
id,8,TR-ID-900387,Offline,2026-05-12T06:13:12Z,3848.88,USD,0400023000412,1,3498.88
id,1,TR-ID-900388,Offline,2025-11-06T14:26:23Z,265.5,USD,17585625,1,265.5
id,22,TR-ID-900389,Offline,2026-07-04T05:37:57Z,1625.0,USD,0400026172717,1,1000.0
id,22,TR-ID-900389,Offline,2026-07-04T05:37:57Z,1625.0,USD,0400011197138,1,625.0
id,6,TR-ID-900390,Offline,2026-03-10T09:06:21Z,9975.0,USD,26629867,1,9000.0
id,6,TR-ID-900390,Offline,2026-03-10T09:06:21Z,9975.0,USD,0400021995484,1,975.0
id,27,TR-ID-900391,Offline,2025-08-19T19:40:24Z,1848.59,USD,0400001235164,1,975.0
id,27,TR-ID-900391,Offline,2025-08-19T19:40:24Z,1848.59,USD,0400023002755,1,560.0
id,27,TR-ID-900391,Offline,2025-08-19T19:40:24Z,1848.59,USD,24785508,1,313.59
id,4,TR-ID-900392,Offline,2025-10-10T01:46:37Z,399.0,USD,23857878,1,399.0
id,20,TR-ID-900393,Offline,2026-04-15T05:11:58Z,650.0,USD,0400019000055,1,650.0
id,2,TR-ID-900394,Offline,2026-04-25T01:20:09Z,2553.49,USD,20355836,1,157.5
id,2,TR-ID-900394,Offline,2026-04-25T01:20:09Z,2553.49,USD,0400024686193,1,2395.99
id,7,TR-ID-900395,Offline,2026-02-28T09:23:02Z,195.0,USD,0400013083611,1,195.0
id,10,TR-ID-900396,Offline,2026-02-15T16:29:43Z,300.0,USD,0400024508651,1,300.0
id,21,TR-ID-900397,Offline,2025-08-29T04:10:59Z,1375.5,USD,0400023501017,1,297.5
id,21,TR-ID-900397,Offline,2025-08-29T04:10:59Z,1375.5,USD,0400026334900,1,649.0
id,21,TR-ID-900397,Offline,2025-08-29T04:10:59Z,1375.5,USD,0400022936961,1,429.0
id,20,TR-ID-900398,Offline,2025-12-23T14:15:06Z,3485.0,USD,0400026540161,1,2800.0
id,20,TR-ID-900398,Offline,2025-12-23T14:15:06Z,3485.0,USD,0400022011329,1,595.0
id,20,TR-ID-900398,Offline,2025-12-23T14:15:06Z,3485.0,USD,92530614,1,90.0
id,29,TR-ID-900399,Offline,2026-05-26T15:14:07Z,2125.0,USD,0400022898978,1,395.0
id,29,TR-ID-900399,Offline,2026-05-26T15:14:07Z,2125.0,USD,0400026510182,1,155.0
id,29,TR-ID-900399,Offline,2026-05-26T15:14:07Z,2125.0,USD,0400024355817,1,1575.0
id,19,TR-ID-900400,Offline,2026-05-05T12:50:18Z,700.0,USD,22957244,1,205.0
id,19,TR-ID-900400,Offline,2026-05-05T12:50:18Z,700.0,USD,0400026402354,1,495.0
id,25,TR-ID-900401,Offline,2026-06-20T10:47:05Z,178.8,USD,0400022593493,1,178.8
id,29,TR-ID-900402,Offline,2025-12-28T03:35:43Z,1160.0,USD,26298947,1,170.0
id,29,TR-ID-900402,Offline,2025-12-28T03:35:43Z,1160.0,USD,0400022140696,1,990.0
id,22,TR-ID-900403,Offline,2025-10-01T03:48:05Z,2380.0,USD,24660348,1,90.0
id,22,TR-ID-900403,Offline,2025-10-01T03:48:05Z,2380.0,USD,14737699,1,495.0
id,22,TR-ID-900403,Offline,2025-10-01T03:48:05Z,2380.0,USD,0400022947211,1,1795.0
id,30,TR-ID-900404,Offline,2025-07-24T03:21:50Z,2940.0,USD,0400022482493,1,1050.0
id,30,TR-ID-900404,Offline,2025-07-24T03:21:50Z,2940.0,USD,0400025569106,1,1890.0
id,8,TR-ID-900405,Offline,2025-12-19T08:41:21Z,1380.0,USD,21943013,1,370.0
id,8,TR-ID-900405,Offline,2025-12-19T08:41:21Z,1380.0,USD,0400026619622,1,260.0
id,8,TR-ID-900405,Offline,2025-12-19T08:41:21Z,1380.0,USD,0400026247228,1,750.0
id,16,TR-ID-900406,Offline,2025-11-27T20:31:24Z,350.0,USD,19029234,1,350.0
id,28,TR-ID-900407,Offline,2025-09-21T03:57:45Z,1070.0,USD,0400026295079,1,795.0
id,28,TR-ID-900407,Offline,2025-09-21T03:57:45Z,1070.0,USD,0400026469077,1,275.0
id,19,TR-ID-900408,Offline,2026-07-10T09:14:58Z,160.0,USD,24660231,1,160.0
id,29,TR-ID-900409,Offline,2025-11-01T05:13:35Z,4898.0,USD,0400025593498,1,2290.0
id,29,TR-ID-900409,Offline,2025-11-01T05:13:35Z,4898.0,USD,0400025918686,1,198.0
id,29,TR-ID-900409,Offline,2025-11-01T05:13:35Z,4898.0,USD,0400025641038,1,2410.0
id,24,TR-ID-900410,Offline,2025-10-11T09:41:41Z,275.0,USD,22651274,1,275.0
id,10,TR-ID-900411,Offline,2026-02-28T09:29:36Z,342.0,USD,26232294,1,342.0
id,25,TR-ID-900412,Offline,2026-06-23T18:32:02Z,208.6,USD,0400026276753,1,208.6
id,23,TR-ID-900413,Offline,2026-04-25T02:07:43Z,2478.0,USD,14737731,1,1460.0
id,23,TR-ID-900413,Offline,2026-04-25T02:07:43Z,2478.0,USD,0400024217412,1,820.0
id,23,TR-ID-900413,Offline,2026-04-25T02:07:43Z,2478.0,USD,0400021515106,1,198.0
id,1,TR-ID-900414,Offline,2026-05-04T04:50:27Z,549.0,USD,26501039,1,350.0
id,1,TR-ID-900414,Offline,2026-05-04T04:50:27Z,549.0,USD,0400024212770,1,199.0
id,7,TR-ID-900415,Offline,2025-10-04T20:28:40Z,495.0,USD,0400014866163,1,495.0
id,27,TR-ID-900416,Offline,2026-03-23T16:50:26Z,1095.49,USD,24857954,1,88.49
id,27,TR-ID-900416,Offline,2026-03-23T16:50:26Z,1095.49,USD,0400026971766,1,869.0
id,27,TR-ID-900416,Offline,2026-03-23T16:50:26Z,1095.49,USD,0400026468477,1,138.0
id,25,TR-ID-900417,Offline,2026-04-25T21:36:32Z,260.0,USD,26505766,1,65.0
id,25,TR-ID-900417,Offline,2026-04-25T21:36:32Z,260.0,USD,0400026547579,1,195.0
id,21,TR-ID-900418,Offline,2025-08-10T21:04:49Z,2390.0,USD,8311544,1,2390.0
id,24,TR-ID-900419,Offline,2025-12-22T05:36:54Z,4767.0,USD,18444295,1,69.0
id,24,TR-ID-900419,Offline,2025-12-22T05:36:54Z,4767.0,USD,17942473,1,4200.0
id,24,TR-ID-900419,Offline,2025-12-22T05:36:54Z,4767.0,USD,0400026356174,1,498.0
id,19,TR-ID-900420,Offline,2025-09-29T14:59:14Z,237.0,USD,25727146,1,155.0
id,19,TR-ID-900420,Offline,2025-09-29T14:59:14Z,237.0,USD,22731833,1,82.0
id,3,TR-ID-900421,Offline,2025-09-30T07:07:58Z,1080.0,USD,22884329,1,710.0
id,3,TR-ID-900421,Offline,2025-09-30T07:07:58Z,1080.0,USD,0400026299630,1,160.0
id,3,TR-ID-900421,Offline,2025-09-30T07:07:58Z,1080.0,USD,23080518,1,210.0
id,4,TR-ID-900422,Offline,2025-08-14T01:18:30Z,1538.0,USD,0400026175456,1,880.0
id,4,TR-ID-900422,Offline,2025-08-14T01:18:30Z,1538.0,USD,0400024206460,1,68.0
id,4,TR-ID-900422,Offline,2025-08-14T01:18:30Z,1538.0,USD,0400020458243,1,590.0
id,23,TR-ID-900423,Offline,2026-03-19T13:37:07Z,1080.0,USD,10640436,1,185.0
id,23,TR-ID-900423,Offline,2026-03-19T13:37:07Z,1080.0,USD,26507093,1,895.0
id,16,TR-ID-900424,Offline,2026-03-13T11:32:28Z,2355.0,USD,0400024415998,1,595.0
id,16,TR-ID-900424,Offline,2026-03-13T11:32:28Z,2355.0,USD,0400023125690,1,1430.0
id,16,TR-ID-900424,Offline,2026-03-13T11:32:28Z,2355.0,USD,24056467,1,330.0
id,10,TR-ID-900425,Offline,2026-06-25T06:52:12Z,980.0,USD,11592055,1,130.0
id,10,TR-ID-900425,Offline,2026-06-25T06:52:12Z,980.0,USD,0400026065681,1,850.0
id,28,TR-ID-900426,Offline,2025-07-21T08:27:17Z,1195.0,USD,26704910,1,300.0
id,28,TR-ID-900426,Offline,2025-07-21T08:27:17Z,1195.0,USD,24660553,1,895.0
id,4,TR-ID-900427,Offline,2025-10-14T11:38:15Z,3226.5,USD,0400022672894,1,2595.0
id,4,TR-ID-900427,Offline,2025-10-14T11:38:15Z,3226.5,USD,0400023898625,1,495.0
id,4,TR-ID-900427,Offline,2025-10-14T11:38:15Z,3226.5,USD,22946812,1,136.5
id,12,TR-ID-900428,Offline,2026-06-03T09:59:46Z,1450.0,USD,26813706,1,1450.0
id,2,TR-ID-900429,Offline,2025-12-11T06:29:58Z,1616.0,USD,0400025204354,1,1290.0
id,2,TR-ID-900429,Offline,2025-12-11T06:29:58Z,1616.0,USD,0400026679161,1,98.0
id,2,TR-ID-900429,Offline,2025-12-11T06:29:58Z,1616.0,USD,0400019876972,1,228.0
id,5,TR-ID-900430,Offline,2025-09-11T05:02:11Z,15493.0,USD,0400026344097,1,148.0
id,5,TR-ID-900430,Offline,2025-09-11T05:02:11Z,15493.0,USD,26232560,1,14550.0
id,5,TR-ID-900430,Offline,2025-09-11T05:02:11Z,15493.0,USD,19359570,1,795.0
id,17,TR-ID-900431,Offline,2025-11-07T20:30:22Z,2264.99,USD,0400025549821,1,1450.0
id,17,TR-ID-900431,Offline,2025-11-07T20:30:22Z,2264.99,USD,22353160,1,365.0
id,17,TR-ID-900431,Offline,2025-11-07T20:30:22Z,2264.99,USD,0400023037178,1,449.99
id,4,TR-ID-900432,Offline,2026-07-01T04:04:47Z,1188.0,USD,0400026291770,1,398.0
id,4,TR-ID-900432,Offline,2026-07-01T04:04:47Z,1188.0,USD,22946788,1,195.0
id,4,TR-ID-900432,Offline,2026-07-01T04:04:47Z,1188.0,USD,0400026078233,1,595.0
id,26,TR-ID-900433,Offline,2025-11-28T03:40:20Z,399.0,USD,24425584,1,399.0
id,27,TR-ID-900434,Offline,2026-02-25T10:08:00Z,2135.0,USD,22666042,1,1125.0
id,27,TR-ID-900434,Offline,2026-02-25T10:08:00Z,2135.0,USD,22666032,1,1010.0
id,21,TR-ID-900435,Offline,2025-09-27T15:24:10Z,479.0,USD,0400026576321,1,350.0
id,21,TR-ID-900435,Offline,2025-09-27T15:24:10Z,479.0,USD,0400001513109,1,129.0
id,11,TR-ID-900436,Offline,2025-12-04T18:56:44Z,1575.0,USD,21577941,1,725.0
id,11,TR-ID-900436,Offline,2025-12-04T18:56:44Z,1575.0,USD,0400026967349,1,850.0
id,8,TR-ID-900437,Offline,2025-11-11T06:59:44Z,213.0,USD,26595729,1,85.0
id,8,TR-ID-900437,Offline,2025-11-11T06:59:44Z,213.0,USD,0400026424276,1,128.0
id,29,TR-ID-900438,Offline,2025-11-25T01:02:36Z,462.75,USD,0400025550485,1,132.75
id,29,TR-ID-900438,Offline,2025-11-25T01:02:36Z,462.75,USD,0400026375453,1,330.0
id,15,TR-ID-900439,Offline,2025-07-19T15:38:40Z,250.0,USD,23000585,1,250.0
id,9,TR-ID-900440,Offline,2026-04-07T09:43:16Z,413.0,USD,0400026489861,1,395.0
id,9,TR-ID-900440,Offline,2026-04-07T09:43:16Z,413.0,USD,22914837,1,18.0
id,3,TR-ID-900441,Offline,2026-04-02T11:56:06Z,617.75,USD,0400026280808,1,280.0
id,3,TR-ID-900441,Offline,2026-04-02T11:56:06Z,617.75,USD,0400026077535,1,250.0
id,3,TR-ID-900441,Offline,2026-04-02T11:56:06Z,617.75,USD,22782066,1,87.75
id,26,TR-ID-900442,Offline,2025-12-30T01:22:48Z,350.0,USD,25731367,1,350.0
id,26,TR-ID-900443,Offline,2026-05-23T19:16:23Z,140.0,USD,11432041,1,140.0
id,4,TR-ID-900444,Offline,2026-01-13T02:12:20Z,364.0,USD,24259494,1,364.0
id,7,TR-ID-900445,Offline,2026-03-13T23:14:52Z,564.0,USD,26217968,1,99.0
id,7,TR-ID-900445,Offline,2026-03-13T23:14:52Z,564.0,USD,0400026472356,1,400.0
id,7,TR-ID-900445,Offline,2026-03-13T23:14:52Z,564.0,USD,20795432,1,65.0
id,12,TR-ID-900446,Offline,2025-12-15T17:12:12Z,600.0,USD,26509013,1,600.0
id,20,TR-ID-900447,Offline,2026-06-27T00:02:28Z,1450.0,USD,17178241,1,150.0
id,20,TR-ID-900447,Offline,2026-06-27T00:02:28Z,1450.0,USD,0400026612093,1,1300.0
id,11,TR-ID-900448,Offline,2025-08-27T22:49:36Z,1715.0,USD,0400025967431,1,753.0
id,11,TR-ID-900448,Offline,2025-08-27T22:49:36Z,1715.0,USD,0400026516983,1,598.0
id,11,TR-ID-900448,Offline,2025-08-27T22:49:36Z,1715.0,USD,0400025927339,1,364.0
id,12,TR-ID-900449,Offline,2025-10-23T05:54:32Z,315.0,USD,0400026496619,1,315.0
id,1,TR-ID-900450,Offline,2025-12-04T21:32:22Z,405.0,USD,22332553,1,325.0
id,1,TR-ID-900450,Offline,2025-12-04T21:32:22Z,405.0,USD,89753216,1,80.0
id,10,TR-ID-900451,Offline,2025-10-02T00:59:27Z,240.0,USD,22441256,1,240.0
id,30,TR-ID-900452,Offline,2026-04-07T16:45:46Z,1090.5,USD,17587727,1,490.5
id,30,TR-ID-900452,Offline,2026-04-07T16:45:46Z,1090.5,USD,26493886,1,600.0
id,22,TR-ID-900453,Offline,2025-12-04T02:18:23Z,175.0,USD,26552017,1,175.0
id,8,TR-ID-900454,Offline,2026-05-10T20:11:20Z,467.0,USD,26586693,1,267.0
id,8,TR-ID-900454,Offline,2026-05-10T20:11:20Z,467.0,USD,26331020,1,200.0
id,21,TR-ID-900455,Offline,2025-09-22T01:46:27Z,465.0,USD,0400015725470,1,465.0
id,30,TR-ID-900456,Offline,2025-11-18T05:35:56Z,1217.99,USD,13398025,1,300.0
id,30,TR-ID-900456,Offline,2025-11-18T05:35:56Z,1217.99,USD,0400025647553,1,414.0
id,30,TR-ID-900456,Offline,2025-11-18T05:35:56Z,1217.99,USD,20816184,1,503.99
id,9,TR-ID-900457,Offline,2026-05-15T03:51:42Z,139.0,USD,0400025628638,1,139.0
id,24,TR-ID-900458,Offline,2025-09-19T02:31:25Z,201.25,USD,22754002,1,55.0
id,24,TR-ID-900458,Offline,2025-09-19T02:31:25Z,201.25,USD,0400025579693,1,146.25
id,28,TR-ID-900459,Offline,2026-03-31T06:54:16Z,42.0,USD,18828928,1,42.0
id,8,TR-ID-900460,Offline,2025-08-25T15:22:07Z,1017.0,USD,24656567,1,220.0
id,8,TR-ID-900460,Offline,2025-08-25T15:22:07Z,1017.0,USD,0400025931554,1,357.0
id,8,TR-ID-900460,Offline,2025-08-25T15:22:07Z,1017.0,USD,20722035,1,440.0
id,22,TR-ID-900461,Offline,2025-11-06T04:51:11Z,580.0,USD,26506143,1,295.0
id,22,TR-ID-900461,Offline,2025-11-06T04:51:11Z,580.0,USD,0400019148312,1,145.0
id,22,TR-ID-900461,Offline,2025-11-06T04:51:11Z,580.0,USD,24864507,1,140.0
id,12,TR-ID-900462,Offline,2025-09-19T07:40:51Z,1018.0,USD,0400022097044,1,128.0
id,12,TR-ID-900462,Offline,2025-09-19T07:40:51Z,1018.0,USD,0400026393546,1,890.0
id,16,TR-ID-900463,Offline,2026-04-16T08:46:39Z,375.0,USD,0400026498578,1,375.0
id,20,TR-ID-900464,Offline,2025-08-23T17:02:43Z,970.0,USD,0400025723372,1,375.0
id,20,TR-ID-900464,Offline,2025-08-23T17:02:43Z,970.0,USD,0400026748491,1,595.0
id,23,TR-ID-900465,Offline,2025-08-28T16:56:02Z,388.0,USD,21435330,1,90.0
id,23,TR-ID-900465,Offline,2025-08-28T16:56:02Z,388.0,USD,0400022883985,1,298.0
id,28,TR-ID-900466,Offline,2025-09-21T16:04:52Z,1970.0,USD,22454793,1,380.0
id,28,TR-ID-900466,Offline,2025-09-21T16:04:52Z,1970.0,USD,26629928,1,750.0
id,28,TR-ID-900466,Offline,2025-09-21T16:04:52Z,1970.0,USD,0400024702886,1,840.0
id,22,TR-ID-900467,Offline,2026-06-11T08:07:40Z,1133.0,USD,0400026184405,1,350.0
id,22,TR-ID-900467,Offline,2026-06-11T08:07:40Z,1133.0,USD,24228380,1,605.0
id,22,TR-ID-900467,Offline,2026-06-11T08:07:40Z,1133.0,USD,0400026508704,1,178.0
id,9,TR-ID-900468,Offline,2025-11-10T22:41:34Z,2032.0,USD,87634208,1,82.0
id,9,TR-ID-900468,Offline,2025-11-10T22:41:34Z,2032.0,USD,0400025642394,1,1950.0
id,12,TR-ID-900469,Offline,2026-03-24T03:44:12Z,3100.0,USD,26070106,1,3100.0
id,11,TR-ID-900470,Offline,2026-07-08T03:02:05Z,12625.0,USD,13045732,1,5900.0
id,11,TR-ID-900470,Offline,2026-07-08T03:02:05Z,12625.0,USD,19112794,1,6400.0
id,11,TR-ID-900470,Offline,2026-07-08T03:02:05Z,12625.0,USD,14264019,1,325.0
id,5,TR-ID-900471,Offline,2025-11-03T01:16:09Z,80.0,USD,23856269,1,80.0
id,7,TR-ID-900472,Offline,2026-06-02T17:59:33Z,962.5,USD,0400026313741,1,227.5
id,7,TR-ID-900472,Offline,2026-06-02T17:59:33Z,962.5,USD,0400026414861,1,420.0
id,7,TR-ID-900472,Offline,2026-06-02T17:59:33Z,962.5,USD,17528737,1,315.0
id,17,TR-ID-900473,Offline,2026-06-01T06:22:54Z,2538.75,USD,0400021533905,1,1450.0
id,17,TR-ID-900473,Offline,2026-06-01T06:22:54Z,2538.75,USD,0400026449309,1,620.0
id,17,TR-ID-900473,Offline,2026-06-01T06:22:54Z,2538.75,USD,0400024783690,1,468.75
id,22,TR-ID-900474,Offline,2025-08-20T23:14:44Z,133.49,USD,24227580,1,58.49
id,22,TR-ID-900474,Offline,2025-08-20T23:14:44Z,133.49,USD,22766739,1,75.0
id,14,TR-ID-900475,Offline,2026-06-26T00:01:43Z,140.0,USD,24864510,1,140.0
id,14,TR-ID-900476,Offline,2025-09-27T21:45:41Z,782.5,USD,12405394,1,86.0
id,14,TR-ID-900476,Offline,2025-09-27T21:45:41Z,782.5,USD,0400025451598,1,696.5
id,24,TR-ID-900477,Offline,2025-12-20T04:08:24Z,395.0,USD,14218896,1,395.0
id,16,TR-ID-900478,Offline,2026-06-09T05:59:02Z,2237.49,USD,24232324,1,87.49
id,16,TR-ID-900478,Offline,2026-06-09T05:59:02Z,2237.49,USD,0400025081736,1,1850.0
id,16,TR-ID-900478,Offline,2026-06-09T05:59:02Z,2237.49,USD,0400024508651,1,300.0
id,20,TR-ID-900479,Offline,2026-06-22T02:08:18Z,2604.39,USD,0400026063897,1,1400.0
id,20,TR-ID-900479,Offline,2026-06-22T02:08:18Z,2604.39,USD,0400026353434,1,995.0
id,20,TR-ID-900479,Offline,2026-06-22T02:08:18Z,2604.39,USD,21345563,1,209.39
id,3,TR-ID-900480,Offline,2026-06-08T08:50:25Z,1175.0,USD,0400026493576,1,1000.0
id,3,TR-ID-900480,Offline,2026-06-08T08:50:25Z,1175.0,USD,26254174,1,175.0
id,22,TR-ID-900481,Offline,2025-11-05T20:30:02Z,1528.49,USD,22651034,1,133.49
id,22,TR-ID-900481,Offline,2025-11-05T20:30:02Z,1528.49,USD,0400026053599,1,1395.0
id,11,TR-ID-900482,Offline,2025-10-30T09:09:12Z,55.0,USD,24853154,1,55.0
id,30,TR-ID-900483,Offline,2026-04-19T04:25:17Z,110.0,USD,0400026573101,1,110.0
id,15,TR-ID-900484,Offline,2025-08-06T13:03:09Z,89.0,USD,0400024242154,1,89.0
id,2,TR-ID-900485,Offline,2026-06-23T02:02:33Z,1610.75,USD,18172159,1,1610.75
id,15,TR-ID-900486,Offline,2026-06-22T11:02:24Z,950.0,USD,25438949,1,400.0
id,15,TR-ID-900486,Offline,2026-06-22T11:02:24Z,950.0,USD,0400022745139,1,550.0
id,28,TR-ID-900487,Offline,2026-01-12T19:03:51Z,3810.0,USD,17302021,1,2700.0
id,28,TR-ID-900487,Offline,2026-01-12T19:03:51Z,3810.0,USD,0472215372546,1,170.0
id,28,TR-ID-900487,Offline,2026-01-12T19:03:51Z,3810.0,USD,0400024225902,1,940.0
id,29,TR-ID-900488,Offline,2025-12-26T02:13:09Z,1263.0,USD,26184589,1,258.0
id,29,TR-ID-900488,Offline,2025-12-26T02:13:09Z,1263.0,USD,0400025967260,1,865.0
id,29,TR-ID-900488,Offline,2025-12-26T02:13:09Z,1263.0,USD,26552018,1,140.0
id,18,TR-ID-900489,Offline,2026-06-25T14:22:22Z,1098.0,USD,0400021591420,1,178.0
id,18,TR-ID-900489,Offline,2026-06-25T14:22:22Z,1098.0,USD,0400026946472,1,425.0
id,18,TR-ID-900489,Offline,2026-06-25T14:22:22Z,1098.0,USD,26434694,1,495.0
id,16,TR-ID-900490,Offline,2026-04-21T17:29:22Z,1085.0,USD,0400022753441,1,1085.0
id,24,TR-ID-900491,Offline,2025-12-15T23:01:49Z,1125.0,USD,14737668,1,1125.0
id,9,TR-ID-900492,Offline,2026-04-27T13:20:02Z,216.6,USD,22940103,1,96.6
id,9,TR-ID-900492,Offline,2026-04-27T13:20:02Z,216.6,USD,26649584,1,120.0
id,26,TR-ID-900493,Offline,2026-05-27T15:31:46Z,955.0,USD,24660309,1,160.0
id,26,TR-ID-900493,Offline,2026-05-27T15:31:46Z,955.0,USD,0400026546020,1,795.0
id,2,TR-ID-900494,Offline,2026-06-10T07:13:18Z,247.0,USD,0400024694171,1,165.0
id,2,TR-ID-900494,Offline,2026-06-10T07:13:18Z,247.0,USD,38446415,1,82.0
id,23,TR-ID-900495,Offline,2026-03-12T19:04:34Z,190.0,USD,24660179,1,190.0
id,15,TR-ID-900496,Offline,2025-08-07T01:30:06Z,3549.0,USD,0400023287992,1,299.0
id,15,TR-ID-900496,Offline,2025-08-07T01:30:06Z,3549.0,USD,0400026306119,1,3250.0
id,10,TR-ID-900497,Offline,2026-04-29T01:30:03Z,486.5,USD,0400024234783,1,486.5
id,16,TR-ID-900498,Offline,2026-03-06T17:08:51Z,1380.0,USD,21567883,1,990.0
id,16,TR-ID-900498,Offline,2026-03-06T17:08:51Z,1380.0,USD,26198923,1,390.0
id,21,TR-ID-900499,Offline,2026-02-09T02:09:40Z,3000.0,USD,26229204,1,3000.0
id,5,TR-ID-900500,Offline,2025-08-30T02:17:48Z,1700.0,USD,0400024694327,1,1250.0
id,5,TR-ID-900500,Offline,2025-08-30T02:17:48Z,1700.0,USD,0400026773529,1,450.0
id,12,TR-ID-900501,Offline,2026-01-15T22:17:59Z,892.0,USD,19304992,1,475.0
id,12,TR-ID-900501,Offline,2026-01-15T22:17:59Z,892.0,USD,0400026078031,1,417.0
id,18,TR-ID-900502,Offline,2026-06-20T18:58:17Z,640.0,USD,0400025738071,1,265.0
id,18,TR-ID-900502,Offline,2026-06-20T18:58:17Z,640.0,USD,0400026536008,1,375.0
id,27,TR-ID-900503,Offline,2026-01-08T10:25:55Z,4100.0,USD,0400025721219,1,1150.0
id,27,TR-ID-900503,Offline,2026-01-08T10:25:55Z,4100.0,USD,0400024241259,1,2950.0
id,4,TR-ID-900504,Offline,2025-10-14T06:11:44Z,148.0,USD,20913009,1,148.0
id,16,TR-ID-900505,Offline,2026-05-13T15:59:06Z,1378.0,USD,0400026443134,1,378.0
id,16,TR-ID-900505,Offline,2026-05-13T15:59:06Z,1378.0,USD,19950108,1,405.0
id,16,TR-ID-900505,Offline,2026-05-13T15:59:06Z,1378.0,USD,26075984,1,595.0
id,27,TR-ID-900506,Offline,2026-07-06T22:08:06Z,3555.0,USD,0400001348060,1,155.0
id,27,TR-ID-900506,Offline,2026-07-06T22:08:06Z,3555.0,USD,0400026173030,1,3400.0
id,1,TR-ID-900507,Offline,2025-11-04T08:30:31Z,229.0,USD,0400026610810,1,229.0
